,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,,,,,,
10,0.037281286,0.021386687,0.05399091,0.0361322,0.034043122,-0.08072202,0.09125802,0.029574176,-0.012112006,0.05294969,-0.07131204,-0.027341345,-0.03557211,-0.010243684,-0.015110754,0.021581523,-0.062225305,-0.057791784,0.030871913,0.04201056,0.06608739,0.040200524,0.030007668,-0.03855541,0.06982709,0.0578273,0.08149218,-0.047854077,-0.027401667,-0.050292224,0.011244662,-0.04803093,0.057513557,-0.043596182,-0.03465647,0.009883076,-0.013965748,0.05837623,0.03571198,-0.06676106,-0.07450387,-0.027565446,0.010038175,0.017035812,0.014463089,0.016125947,-0.07899276,-0.037680592,-0.03549131,-0.063515574,0.06794553,0.074054144,-0.000723958,0.05062353,-0.015197083,0.006005205,-0.06594381,-0.08052487,-0.001469627,0.07894533,0.025691375,-0.02915838,-0.06763882,0.072903715,0.066855066,0.002715215,-0.061645485,-0.04974992,0.030549362,0.06837987,-0.06093356,-0.05978677,0.03478062,-0.07559878,0.005798966,0.044583507,0.021192975,-0.030649733,0.023026526,0.07498602,-0.0462174,-0.040812086,-0.022075519,-0.055263452,0.07095093,-0.048483837,-0.020521484,0.054501764,0.056588344,-0.038734272,0.07171344,0.008315079,-0.060745724,-0.011927299,-0.05795656,-0.068866566,-0.03058052,-0.03597816,-0.09921518,-0.01970299,0.05246874,-0.02833331,-0.040494505,-0.022100534,-0.018508412,0.024327748,-0.05761601,0.005869418,-0.017586365,-0.08026735,0.027255423,-0.035037268,-0.075778745,0.06832022,0.045945503,-0.002883509,-0.063982554,-0.009943642,-0.07347986,-0.03554201,-0.08163259,0.030921318,0.06612223,0.06735463,0.06739073,0.06354181,0.013588622,0.035461426,-0.043556742,-0.082160205,0.04827734,-0.000558645,-0.06302727,-0.06887275,-0.0778442,-0.07242468,-0.014430322,0.039665952,-0.02183239,-0.041024256,0.005547606,-0.03964878,-0.000863999,0.039638303,0.022088602,-0.000411044,0.10430274,0.033563893,0.10430274,146,Various Artists,,,
11,0.040908396,0.0704567,0.009361108,0.07835797,0.00665287,0.03390329,-0.011543067,-0.038488418,0.03247943,0.000867861,-0.07264392,0.05371065,0.050177254,-0.05834949,-0.07807349,-0.011143446,0.010941088,-0.06920633,0.005105279,0.06772312,0.07602825,-0.01631336,0.0320938,-0.043705206,-0.011367217,0.017858371,-0.06595723,0.022059985,0.045284264,0.0586996,0.058837034,0.058007635,0.059043996,-0.05727823,0.03298959,0.006405905,-0.04088711,0.022080295,-0.058927502,0.045341052,-0.08116476,0.03871195,0.0650774,0.04885017,-0.054338194,-0.006183349,0.028462753,-0.05724822,-0.047216717,-0.06064227,0.06258393,0.031363122,-0.05327698,0.017256714,0.06282019,0.06375115,0.07209026,0.001478858,0.05129283,-0.0690736,0.064850666,-0.081404306,-0.06153945,0.03444691,0.026827604,-0.07733264,0.06897222,0.047908716,-0.00256779,-0.039940353,0.074588396,0.03510213,0.038245894,0.0575481,0.07588067,-0.070726514,-0.08072774,0.029730834,0.030687116,-0.04374387,0.074764796,0.024423689,0.06561249,0.018296927,-0.00787697,-0.026628707,-0.006573357,0.0789535,-0.04836426,-0.01665105,-0.04908318,0.029355682,-0.050868977,0.036528774,0.07621876,0.023995131,0.06596648,-0.07077821,-0.005687802,0.04753498,-0.036343407,0.06111736,-0.06579862,-0.033828087,0.074910544,-0.08130606,-0.024112865,0.034640647,0.008711576,-0.011187136,-0.022766542,0.05289332,0.023664035,-0.08081977,-0.005113773,-0.07558346,0.052601956,-0.053689457,0.035994686,0.05587869,-0.03274211,0.062699296,0.040188164,-0.026263304,-0.020738944,-0.075381674,0.07797291,-0.009103499,-0.02167188,0.0184163,-0.016977645,0.06284078,0.013928495,-0.04561617,0.041802965,-0.011340015,-0.012655921,0.007789575,0.092754476,0.054881327,0.051254697,-0.02261024,0.042095467,-0.041543394,-0.04688561,0.037776574,-0.026181936,-0.051074732,0.092754476,138,popularity,,,
12,-0.053776503,-0.07338838,-0.08106998,0.001004212,-0.009643312,0.011706613,0.066902444,0.055836674,0.039618433,0.0942938,0.05347401,0.08268426,-0.008533135,0.020361476,-0.019537464,0.056349285,-0.06141231,0.06494927,0.08171903,0.001316525,0.025005758,0.07810701,0.06969089,-0.005702928,0.013653003,-0.050642397,-0.021029748,-0.008291416,-0.075579666,-0.008732535,-0.048065383,-0.058887444,0.062187634,-0.034497052,0.003285259,-0.024901837,-0.07983467,0.023340687,-0.022434093,-0.010558657,0.026158236,0.0582268,0.080599986,0.015807144,0.029953428,-0.06078188,-0.057187896,-0.049601562,0.05477775,0.01575192,0.030758694,-0.041650504,0.033203475,-0.028535895,0.0490643,-0.065756984,0.009658881,0.008915313,0.044549726,0.026762396,-0.029643703,-0.029294595,-0.0417356,-0.022232253,-0.000405483,0.02831781,-0.037030794,-0.00557182,0.004376583,-0.030574504,-0.007796921,-0.042799342,0.08194689,-0.004620858,-0.016382419,-0.004653186,0.065411635,0.049933217,-0.044293094,0.003223904,0.044423543,0.037226006,-0.05102681,-0.013433099,-0.07602957,0.03416404,0.021498479,0.049467422,-0.06092464,-0.0397487,-0.011281759,0.06303085,0.073545925,0.059190594,-0.023284484,0.06598698,0.04633469,-0.034177784,-0.09014429,0.003244087,-0.034731627,0.010831729,-0.077972956,0.017952621,0.05665099,0.07745721,-0.031341046,0.013930589,0.016577981,0.0553604,0.049228273,0.03783811,-0.07352919,0.056350417,0.05126811,-0.047707222,0.030695476,-0.078252606,0.032433636,-0.053754326,0.018680096,-0.053578652,0.03707899,-0.03260078,0.06663134,0.04682716,-0.03108209,0.040757418,-0.058909,-0.041535065,0.047707774,0.06934381,0.009432815,-0.016980186,0.02385334,-0.060691774,-0.02037856,0.014783889,-0.03512987,-0.053619944,-0.05815655,0.003489032,-0.07021885,-0.01150053,0.026921771,0.011722822,-0.063795626,-0.007381656,0.0942938,9,tempo,,,
13,-0.019864263,0.058528084,0.04447281,0.03136742,-0.02501528,-0.041439086,-0.026798047,-0.05247405,-0.021020385,0.038743705,-0.041844174,-0.022316836,0.067412354,0.025747664,-0.024763841,-0.023650661,-0.04478065,0.07929755,0.056914188,0.005763248,0.041307427,0.028466396,-0.010526575,0.0610108,0.02489882,-0.021302745,0.078199066,0.07333218,-0.07713888,-0.013741657,0.043518387,0.056407534,-0.023586731,0.04608888,0.009856023,0.06748135,-0.038176887,0.0629629,-0.05501478,0.064427234,-0.040410947,0.059347548,-0.05000192,-0.04466657,0.004856296,0.03725688,-0.062619686,-0.06510061,-0.03402471,0.057183765,0.03879436,0.017869487,-0.0751239,-0.02582094,0.005462989,0.0809904,-0.008973904,-0.009440243,-0.03292098,-0.07110034,-0.04505898,-0.07130214,0.056842722,0.07811322,0.01402007,-0.011116736,0.061827905,0.0332082,-0.04987317,-0.080187835,-0.021674909,0.07051132,0.06815768,-0.075740196,-0.062234282,0.025755428,0.052426808,0.028278135,-0.027479801,0.02204007,-0.06765441,0.05738575,0.07390832,-0.002906054,0.0735523,-0.003152818,0.044224463,0.06660191,0.003902115,0.013059542,-0.033428762,0.012148723,0.052876584,-0.03206798,-0.045550954,-0.02276799,-0.060701765,0.041895583,0.0399785,-0.020147812,0.06895497,0.014882334,0.035474546,0.009453014,0.031030022,0.027025536,-0.042563003,-0.06293577,0.01091136,-0.035278477,0.008365326,0.020207122,0.029147781,0.081658445,-0.005787268,0.009709805,-0.046296272,-0.07148886,-0.024682518,0.004060283,0.05465556,-0.001406573,0.017310373,-0.00983467,0.023931928,0.04889307,0.0455183,0.016202316,-0.013313942,0.010175996,0.07883521,-0.036641963,-0.07828529,0.03662043,0.044035666,-0.08201948,0.007548779,0.013351053,0.04929184,0.07767559,-0.030641686,-0.041688956,-0.037897315,0.030537248,-0.000751816,0.10888,-0.040452346,0.007334545,0.10888,145,Taylor Swift,,,
14,-0.033272598,0.04739241,0.039659485,0.04133055,0.03929882,0.03047541,0.004118527,0.059450258,-0.023565182,-0.006139829,0.056681354,-0.041672166,0.015492559,0.052683897,0.05936014,-0.003863163,-0.035436448,0.05053877,-0.044191763,0.006057367,-0.061452024,-0.07637349,-0.007037506,0.013836727,0.03262782,0.057641216,-0.06470261,0.03068982,-0.0547276,-0.066954404,-0.019860469,0.010203019,0.052628778,-0.050711352,-0.001712374,0.013188429,-0.06560726,0.001975916,-0.039960463,0.04113128,0.027817696,-0.028941542,0.021976925,0.07173329,0.06838774,0.001288943,0.035574183,-0.063723646,0.06628897,0.024064958,0.031109177,-0.0730877,-0.048062906,0.012323432,0.012548558,0.046570398,0.007811688,-0.04980752,0.022942245,-0.006436043,0.07118238,-0.027249783,-0.035638265,0.05850043,-0.004361659,0.050999813,-0.033884108,0.05812914,0.000838488,0.060322396,-0.014295317,-0.000563167,0.022501156,0.056786455,0.04755921,-0.024092946,-0.04602986,0.07710428,0.067921124,0.001640119,-0.05341354,-0.07412333,0.025393419,0.032215737,0.032892913,-0.018137664,0.027882747,-0.05187425,0.04703877,-0.031346455,0.026156358,-0.026807439,0.06626298,0.039985694,0.026939243,0.032030463,0.001346052,-0.052584663,-0.044518497,-0.069514625,0.044269733,0.009530492,-0.06524576,0.010882393,0.063281186,0.02267734,0.019153267,-0.06530736,-0.061368477,0.072203524,0.038347185,-0.014970414,0.06492483,-0.004538566,-0.055087678,0.076835416,-0.004464686,-0.051348235,-0.048993696,-0.013971373,-0.013811983,0.0660853,0.032279916,0.001452491,0.050403975,-0.034094647,-0.073065564,-0.055259943,-0.046881024,0.06616793,-0.03898089,-0.04532863,0.022892162,0.0703629,-0.055259924,0.00200709,-0.007654123,-0.012120307,-0.08756162,0.06226299,0.05833421,0.027994275,-0.002756372,-0.000473753,-0.051066183,-0.050793268,0.016122265,0.09473498,0.09473498,147,Kanye West,,,
15,-0.104803875,-0.033742875,0.003686003,-0.04367318,0.06473692,-0.058433436,0.11904054,-0.062958434,-0.09951932,-0.032239605,0.0317566,-0.011835694,-0.009558447,-0.05387213,-0.075274415,0.017593123,0.01434809,0.054139607,0.025948353,-0.067759566,0.06623485,-0.06826575,0.019985698,-0.04843745,-0.058582295,-0.058144704,0.068785556,-0.06467033,0.022444189,0.042643756,0.028096892,0.025376707,-0.034214333,0.028967999,0.03804993,0.046580262,0.07125174,0.07838241,-0.052847378,0.03991469,0.01166065,-0.0245664,0.0627409,0.014275678,0.047348045,-0.04642251,0.029023536,-0.07382557,-0.04137642,-0.00018166,-0.05798701,-0.000248842,0.08151225,0.019499145,0.016231604,-0.07692008,-0.05425865,-0.08037523,-0.06844103,0.043138452,-0.029047407,0.021928519,-0.003153183,0.005369313,-0.04666438,-0.08202834,-0.015233807,0.03912451,0.01594358,0.006783418,-0.04270052,-0.030845575,0.001589999,0.03553681,0.01675246,0.000878356,0.010639221,-0.006008498,0.050597854,0.049213998,0.011518039,-0.022097714,0.030372933,0.022990055,-0.050865784,-0.049730588,-0.06129582,-0.014585309,0.08135591,0.01055903,0.022077218,-0.03242623,-0.05294369,0.002409719,-0.03236887,-0.045617677,0.020868309,-0.07711002,-0.00808171,0.055727117,-0.02132893,-0.020516675,-0.020936538,-0.018574946,-0.009056859,0.06969627,0.058634095,0.061527334,0.06938087,0.049124636,0.03259314,0.070156775,-0.06710415,-0.024095789,-0.033708736,-0.05238059,-0.04623849,0.055222176,-0.000823334,-0.00774055,0.019404612,0.024091214,0.07142403,-0.019933518,0.040865906,-0.06397231,-0.06273621,0.020586118,0.06352269,-0.062620655,0.07186232,0.022725955,-0.016871564,0.014137723,-0.008787788,-0.06065724,0.022168934,-0.07144411,-0.059041888,0.08077272,0.03366278,0.03589472,0.019585364,0.046508543,-0.04906865,0.056758463,-0.02306388,0.07048862,0.11904054,6,instrumentalness,,,
16,0.04116461,-0.062332444,0.068138555,0.04557817,-0.006103599,0.051802807,0.009355117,-0.004293733,0.046370123,-0.05784459,-0.017988108,-0.06707041,0.03053096,-0.072711624,0.061231248,-0.024371099,0.06856773,0.05091671,-0.043604452,-0.05470263,0.064402185,0.002642885,0.048809625,0.027864158,-0.029061235,0.009258129,-0.033338465,0.071022116,0.054775693,0.043243565,-0.040114943,-0.05684954,-0.001063615,0.05096119,0.05004359,-0.016338482,-0.036602344,-0.031685665,0.03760653,-0.006008811,0.021442108,0.037985936,-0.06385647,-0.07364486,-0.054720413,0.07296821,0.007411256,0.009868935,-0.048900098,0.001876518,0.07871891,-0.035117775,0.002230562,0.053801574,-0.007620715,-0.006643146,-0.063730955,0.06279551,-0.015347078,0.06497828,0.055437572,-0.019730661,-0.05407053,-0.060672916,-0.049499515,0.008069478,0.017326482,-0.07871502,0.039483868,-0.0284614,0.050065152,-0.018766016,0.073615424,0.07203836,-0.02101066,-0.003280178,0.000185251,-0.05751527,0.010210894,-0.028197113,0.05845294,0.004183531,0.07688572,0.057581358,0.012369745,-0.05145958,0.047921933,-0.000238307,0.03718763,0.0413505,-0.028168906,-0.04223356,0.030680336,0.034130327,0.034529835,0.067751996,-0.015865497,-0.069384,-0.07425012,-0.024062812,0.022294387,0.07913952,0.05188247,-0.022463843,0.06542743,-0.00544475,0.022681698,0.068362914,-0.003295206,0.04801605,0.072985835,-0.060628902,0.042194426,0.01627127,0.037889346,-0.061248314,0.05306185,0.011340551,0.000547729,0.010884851,-0.036942896,0.03360744,-0.012845248,-0.060577586,0.012942813,-0.027185678,0.058471315,0.035349347,0.042349897,0.058637284,0.019748867,-0.01474876,0.027233288,-0.017092481,-0.028612178,0.027922519,-0.006221555,-0.017678447,0.04482736,0.04517249,-0.07417186,0.00351993,-0.04521975,0.08000592,0.021965027,-0.06053196,-0.003396414,-0.01895745,0.08000592,143,joy,,,
17,0.017294636,0.053550277,0.005831723,-0.002762815,-0.043291643,0.052335814,0.041679513,-0.04340925,0.10574729,-0.04127334,0.030045062,0.019227613,-0.03366376,0.05652442,0.05183015,0.022506878,0.013718836,-0.011064284,0.001989059,0.03636127,-0.04544601,0.017032482,0.063251965,0.060927205,-0.07810712,-0.077418625,0.026298553,-0.06331076,0.050558023,0.010527037,0.053888492,-0.03851403,-0.022463009,0.073205106,-0.018281445,0.010405362,-0.05153567,-0.02818419,-0.06610617,-0.07815444,-0.02350831,0.06993168,0.07912678,-0.061434492,0.0457929,0.01614324,0.020257838,0.058277063,-0.045658723,-0.028849792,-0.08051634,-0.04265715,-0.065367505,0.017213687,-0.05489447,0.021293722,-0.012840986,-0.027884882,-0.06577118,-0.039969653,0.019575998,-0.037508804,0.041058682,-0.030308876,0.030092366,0.07199117,0.06764301,0.05450263,-0.04312301,-0.008678868,-0.053143833,0.022002883,0.071785875,0.027907304,-0.031496685,0.001427494,0.076447956,0.057491206,0.014582761,0.07463346,-0.051481158,-0.07784983,0.002291858,0.04260195,-0.002759352,-0.07646773,-0.06490283,0.070890225,-0.010202222,0.04190571,0.07018385,0.047385998,0.05102735,-0.077399194,0.07130251,-0.023323424,0.036358625,0.03982999,-0.07950413,0.046174563,0.01963833,-0.078844935,-0.07467515,-0.07407424,-0.060158417,0.05253149,0.042246886,0.0787017,0.000588447,-0.002953373,-0.006830342,-0.0283329,0.06595389,-0.015400343,-0.06554841,0.07773391,0.00126262,0.000852518,-0.005446918,0.029470056,0.033052705,-0.06190055,-0.04624515,0.044472672,0.002516761,0.01179859,-0.014833584,-0.000387549,-0.013039917,0.06707802,0.028069124,0.024206355,0.03034819,0.06490638,-0.026356313,-0.04920011,-0.03315052,-0.069130346,-0.045214817,0.015657544,-0.016244441,0.014874734,0.051140644,0.027014144,0.076983474,-0.0788426,0.052279294,0.047615644,0.10574729,8,valence,,,
18,0.038542513,-0.0712116,0.007177315,0.047372743,-0.018092453,-0.004720895,-0.0715456,0.06387762,-0.05241738,-0.07472477,0.1047902,0.012147697,-0.03960437,-0.025213525,0.051634304,-0.007791661,0.056991003,-0.05223033,-0.06531316,-0.03676343,-0.003107958,0.000516444,0.06808969,-0.059798628,0.026537575,0.049302958,0.038086146,0.008999839,-0.065807134,-0.02276127,-0.05169431,0.05339364,-0.07751975,0.03247104,0.011386924,-0.045815162,0.01897908,0.009895489,0.043401368,-0.001278095,0.00077311,0.05100324,-0.033477597,-0.039982088,0.057008423,-0.03716739,-0.028478727,-0.03077593,0.023074344,-0.049626473,0.012236372,-0.008472987,0.009467095,0.005328745,0.004658803,-0.023072805,-0.07410859,-0.08184126,0.009447217,-0.06006617,-0.004693098,-0.013070993,0.07474723,0.026385993,-0.07205835,-0.06329257,-0.07634547,-0.072692476,-0.026573468,-0.07449733,-0.009114176,-0.009134829,0.05761438,0.06621044,-0.039205913,0.0285291,0.05115605,-0.001699418,-0.055826947,0.04678289,-0.05849484,0.051384978,-0.027843334,0.07727262,-0.07330706,0.019335628,-0.011067092,0.06516268,-0.043958705,0.05651302,0.06665125,0.043687426,0.03914219,-0.014910072,0.061502375,-0.015254416,0.04718464,-0.02493285,-0.10104816,0.07943454,-0.03385905,-0.08154831,-0.0644571,0.05091188,-0.039805982,0.03723561,0.024241887,-0.054021247,0.005756162,-0.061015017,0.01335384,0.044376574,-0.037142824,0.032509074,0.023175597,0.016474038,-0.052857623,0.011594355,0.016735993,0.05750736,-0.065631084,0.060999446,-0.045552857,0.064754196,0.037227705,-0.020534586,-0.02154819,0.018589906,0.07660528,0.063833736,0.06584305,0.009749211,0.03019794,0.024191082,0.051632725,-0.05565726,0.01631628,0.044990145,-0.0816462,-0.003637821,-0.022016764,0.017244667,-0.02355365,0.08089369,-0.00387641,0.050073873,-0.055390485,0.054398637,0.1047902,10,duration_ms,,,
19,-0.089446254,0.011374914,0.03744879,0.014150814,-0.071705796,-0.046487767,-0.061276644,0.025029616,0.01384829,0.013941457,-0.020716915,-0.05623248,0.016872674,0.024545535,0.06421272,0.04216537,-0.006966658,-0.027268939,0.06054639,0.027421176,0.021345936,0.060557805,0.01241865,-0.012295596,-0.014827527,-0.001086004,0.032296658,-0.027032852,-0.07004154,-0.046556413,0.05468563,-0.020001993,0.035256483,-0.080229275,0.05562588,0.030376226,-0.05946422,0.005394958,0.031476602,0.07253324,0.03287802,0.028979823,0.07257264,0.026864156,0.04900653,0.042237833,-0.048797246,0.047719754,0.008056633,0.08045257,-0.06334825,-0.045814037,0.032530904,-0.042710427,0.014862321,0.047490217,-0.03499957,0.024919532,-0.03111576,0.072930194,0.027413785,0.06574317,0.028428495,-0.01869116,0.07894077,-0.001179762,-0.05055841,0.010834411,0.016310304,-0.0736611,-0.021417852,-0.024131525,-0.04153075,0.056435682,0.032012865,0.022783928,0.037941948,0.07130008,0.017163232,0.003253758,0.070466064,0.051523052,-0.07272305,0.014217697,0.07632247,0.001216702,-0.015296623,-0.027559634,-0.044703435,0.051501878,-0.010500059,0.003897943,-0.045504283,-0.065514006,-0.022589903,-0.045853645,0.07539896,-0.06428377,-0.0552096,0.04035721,0.007285163,0.042772688,-0.013576329,0.026181541,-0.051739715,-0.031532302,-0.08062889,0.08003449,-0.06966581,-0.015858315,-0.057192758,0.07223349,-0.012029953,-0.078014016,0.0778785,0.055425324,0.055271037,0.03327337,0.043521352,-0.007562511,-0.05895289,0.020696223,-0.07473106,0.033443205,-0.057117734,-0.018803477,0.035206497,0.06693082,0.069625326,-0.008676112,-0.02412631,0.059824266,-0.08131194,-0.023784652,0.043600254,0.06637638,-0.003617935,-0.042928316,-0.11553635,-0.009954661,-0.06420071,0.026202895,-0.001045361,-0.03681959,0.072002985,-0.018630352,0.041607447,-0.023436885,0.08045257,49,french,,,
